Id,SalePrice
1580,189570.31717599268
1581,161362.51936150176
1582,130512.98424121487
1583,280291.6876229629
1584,190962.703880219
1585,148158.5808257383
1586,74545.46941774983
1587,103886.81436734268
1588,144819.76514766912
1589,91346.29175501666
1590,131607.73498279808
1591,92440.70533296924
1592,103375.93880726592
1593,131544.60814459028
1594,112132.25535387981
1595,104258.20614902918
1596,223447.07973273212
1597,203809.31129412778
1598,255836.60629094834
1599,163918.6367252024
1600,164676.7244631924
1601,72795.80465429212
1602,116908.30497907895
1603,96032.37342483122
1604,268436.0849386313
1605,250628.62216026458
1606,161532.32483380017
1607,163611.9935565397
1608,239127.07384975083
1609,176006.17940598528
1610,155058.1274610056
1611,138169.16381022418
1612,162786.49025188462
1613,149307.72848319708
1614,122740.16668579316
1615,94998.61453624487
1616,81378.29712997997
1617,93405.16664409275
1618,121836.15344095266
1619,141647.85489996025
1620,166053.65595696736
1621,135687.16118244315
1622,141409.91272110186
1623,243317.8870045563
1624,208682.87155654683
1625,121372.49222400959
1626,180496.84257389343
1627,185483.60632617198
1628,276575.38420250156
1629,195479.44166421096
1630,273086.79378884553
1631,251677.84218003225
1632,240247.39442823429
1633,188354.1720169698
1634,187050.58464240865
1635,185211.7778615556
1636,154784.80182329525
1637,184208.01549626552
1638,177957.78404823647
1639,167995.25432185212
1640,224177.87097274966
1641,168975.475131451
1642,218937.5973281245
1643,193123.53945455918
1644,225300.72211057096
1645,159401.258447264
1646,184613.44800040327
1647,168432.5033278949
1648,122722.59607973383
1649,153839.23389490787
1650,111087.6573230135
1651,119694.46164848843
1652,109411.58748377657
1653,109336.24864030155
1654,133773.4436419175
1655,133266.8275611121
1656,144541.40683073344
1657,141906.75072559644
1658,147754.64419078515
1659,125772.14074453095
1660,157855.17350465964
1661,369694.49995238084
1662,322458.3057069842
1663,332209.5745233574
1664,379828.902923897
1665,269490.0376635568
1666,294777.2038894892
1667,346519.2679132063
1668,315757.0070422118
1669,296353.8115383722
1670,320009.2802399639
1671,226888.95424713937
1672,339154.84847194044
1673,269816.00934478437
1674,216581.99549024494
1675,175233.5375921132
1676,175983.4021446105
1677,209344.25778453168
1678,357393.8893803658
1679,334087.4905724235
1680,293336.3253549236
1681,232663.34076366856
1682,311093.2500760076
1683,161422.25113815407
1684,181512.3822906395
1685,177421.34480333995
1686,176038.52424627877
1687,189234.00221782256
1688,194883.74044814942
1689,196118.37750618876
1690,211232.145040946
1691,216662.4845075583
1692,296143.65841095464
1693,189558.43509278994
1694,192062.8410101975
1695,173177.29393433544
1696,260270.9950380525
1697,176531.7210946267
1698,284676.19305889675
1699,270916.6827457621
1700,224333.6128448705
1701,247934.38438054163
1702,229644.07690963254
1703,239912.56007811587
1704,267397.93750658585
1705,267934.4210730555
1706,320853.6555268903
1707,205128.9828482495
1708,190902.7380005912
1709,261907.45492621284
1710,207376.87519129136
1711,306147.0508039031
1712,220297.10246602155
1713,226930.5788805489
1714,210179.81792259618
1715,210818.88585511158
1716,175497.8117796726
1717,191051.25307084227
1718,129614.36104297184
1719,201192.8398606543
1720,252216.3653624702
1721,173676.88329226282
1722,119906.72392841251
1723,158993.24934297433
1724,192539.8888703561
1725,236005.97356075898
1726,178720.23003672258
1727,148404.93102855422
1728,190742.90455600657
1729,180012.35411309896
1730,143188.76396238295
1731,129204.24823833916
1732,136959.66249859738
1733,108648.0556302209
1734,121661.5446096991
1735,136914.11496138334
1736,109102.88875541088
1737,256235.84065814552
1738,232675.67716963828
1739,186961.3848484566
1740,171075.94396028202
1741,168317.75939298116
1742,172652.98011499876
1743,189682.68679361642
1744,262758.7609343278
1745,191834.17013344704
1746,170700.08014880618
1747,192657.16414465173
1748,189832.58115456975
1749,144008.3150672527
1750,124776.50397659691
1751,236530.1778460145
1752,113115.625127075
1753,134238.0270269988
1754,191208.6358477669
1755,181695.77620941438
1756,117686.14152184025
1757,120499.99613576625
1758,138195.1423587142
1759,149744.81588156367
1760,161077.5542212748
1761,129925.14322168344
1762,157008.7237027583
1763,177812.69592875557
1764,119247.63706187656
1765,134227.0664288133
1766,173619.38736893257
1767,190153.81415240816
1768,136648.67889126655
1769,177749.88606887584
1770,167646.2173875861
1771,121018.50060724073
1772,116867.52324136096
1773,109764.32699871768
1774,143595.01649873154
1775,151303.841211329
1776,120130.39475252383
1777,113861.41732757357
1778,135995.36017007445
1779,118175.16553268267
1780,182487.79473545455
1781,120425.03378862645
1782,88382.3352390976
1783,148517.3770498583
1784,106537.61310610344
1785,115092.98551507812
1786,115571.12313092696
1787,172341.2400499853
1788,69162.33034736043
1789,107114.86493613668
1790,95543.18948493295
1791,193484.48475182996
1792,139129.92934272435
1793,144951.38677383095
1794,163508.62094692155
1795,137069.7236773679
1796,131558.2670959481
1797,109592.20434290405
1798,127491.29316595757
1799,115196.65004852533
1800,140098.7525907467
1801,119845.53322911105
1802,131830.70732605664
1803,144684.5976302018
1804,153790.44719600843
1805,134219.20675461026
1806,124428.47488768412
1807,136089.34217666544
1808,137516.70082731222
1809,115521.75051935179
1810,121840.93127771802
1811,84173.80552861371
1812,90151.35677998011
1813,117679.13621637541
1814,96791.04055901703
1815,58275.60949454067
1816,105088.6602987749
1817,103224.65132644845
1818,121237.72880970554
1819,129300.28282481543
1820,75626.8823690153
1821,105839.6017597459
1822,154599.8369156091
1823,62560.41285571377
1824,111635.98356628961
1825,122282.98098263078
1826,112632.87698105174
1827,96123.31029256282
1828,110370.96014717528
1829,145239.80621133104
1830,135384.3957646686
1831,144903.38547082784
1832,74930.29765787462
1833,133782.85804570332
1834,119959.17921007637
1835,142056.0667428183
1836,109057.83434344665
1837,90556.91010819872
1838,135698.00533529662
1839,102453.90851696522
1840,150871.49147170014
1841,150263.46596600118
1842,112437.87118159735
1843,130304.25013083935
1844,150062.73154541844
1845,128879.11842260366
1846,157719.15451521135
1847,145722.91308654318
1848,57963.31671451683
1849,106184.88065389711
1850,116205.89550977355
1851,147595.61723028825
1852,122010.1279639102
1853,129703.17791040722
1854,172499.09212357743
1855,152573.09123452345
1856,221514.91364606464
1857,135676.67262404537
1858,113016.10298679101
1859,114155.86605913055
1860,141596.32987531082
1861,114155.86605913055
1862,429691.67275249795
1863,395645.28287230874
1864,395645.28287230874
1865,310937.1744975385
1866,309083.9476145393
1867,213426.9749319825
1868,270476.0233811773
1869,191540.32064739248
1870,245373.87161796787
1871,267963.3717590746
1872,178734.59558132951
1873,235301.11494928447
1874,144679.6286808337
1875,202679.9666221788
1876,199260.10486023707
1877,205797.57198288818
1878,188304.35685394087
1879,139495.93988533475
1880,128786.51705694446
1881,233133.2400275344
1882,233958.88061529308
1883,178287.53211288646
1884,193225.00695805476
1885,216923.075646255
1886,272059.24786583846
1887,203705.45118234117
1888,241318.9013841351
1889,176915.5449483722
1890,119025.29763218857
1891,139944.2408061566
1892,92899.81774796204
1893,122699.1935102509
1894,124308.40932064263
1895,121705.08887090592
1896,115300.12038392037
1897,101313.6444913388
1898,123450.24873067216
1899,167618.01329396048
1900,172585.04041297594
1901,170440.91131551474
1902,137794.94120172947
1903,208584.67628239942
1904,146520.2602353699
1905,201971.28035777374
1906,159853.94293529558
1907,200539.6033759733
1908,105039.07721713868
1909,132436.09502941146
1910,116179.92923777337
1911,232479.1138469189
1912,312699.9931889229
1913,132397.7453683369
1914,83131.63768742632
1915,290223.3303730456
1916,69811.3076202733
1917,252494.65692650215
1918,151503.1951260788
1919,180094.24387136858
1920,134408.53760412504
1921,320722.3137139158
1922,324280.9655249402
1923,207915.97146345995
1924,268858.88991143584
1925,176763.35977219496
1926,329596.38680932886
1927,132868.92157987383
1928,154841.76883582427
1929,126159.73602633651
1930,125211.29081645595
1931,144517.35623021948
1932,143199.1813748942
1933,160036.32807494383
1934,172950.61710247383
1935,186422.57781811265
1936,196586.8128091101
1937,184608.065729554
1938,166625.90544217298
1939,248697.40237474858
1940,191923.04260651412
1941,162279.6182060643
1942,188324.600964984
1943,221053.31402722214
1944,385229.4185533698
1945,369636.59672694217
1946,146726.05700865103
1947,301485.76353178895
1948,178740.50714413045
1949,211235.47195478508
1950,205795.72731174342
1951,224066.24233271665
1952,195853.04169234488
1953,183461.91938865787
1954,184305.02092420898
1955,132579.01682079016
1956,290874.79155608034
1957,141703.16385660015
1958,272895.49092106934
1959,145122.01989197906
1960,104971.10856908248
1961,129691.9894207789
1962,99664.48470572985
1963,105331.97532764821
1964,102922.64771518382
1965,148525.93812537883
1966,141964.77082894795
1967,306377.3549093783
1968,342037.098248933
1969,332541.5124580475
1970,348041.42507318076
1971,426699.56308171316
1972,351551.20459027495
1973,274831.5407195755
1974,309585.9583543789
1975,349586.8552383881
1976,254196.3417555814
1977,317471.699623666
1978,297841.3691019041
1979,285944.2795194375
1980,195299.3507740302
1981,307933.77242877416
1982,218234.34994017243
1983,201995.80249880743
1984,164429.7099331115
1985,210810.0621648008
1986,198846.95587588588
1987,177988.5760170375
1988,171029.94119539706
1989,189915.64220207254
1990,208540.75163211324
1991,215181.4122013109
1992,211717.22475131112
1993,178815.55888086458
1994,203558.60262474045
1995,189213.86915872048
1996,220290.62154815704
1997,296100.43662039895
1998,253729.8097968119
1999,250620.4648232849
2000,274782.0471791569
2001,273121.8817571463
2002,253648.75932825418
2003,259467.17968775288
2004,312442.2718634197
2005,240079.67723362107
2006,226653.99565997627
2007,236530.08100141262
2008,225759.63739733136
2009,204423.46721621556
2010,198725.94305792358
2011,146749.98117366232
2012,179212.7614600167
2013,184778.7809320054
2014,189606.7928024027
2015,232639.09837601203
2016,190649.41226948466
2017,200118.19207969782
2018,129906.59565378436
2019,133503.36259760646
2020,101415.72840295098
2021,106161.97308110567
2022,180363.26537591193
2023,121703.64651195855
2024,214375.42411321658
2025,303563.2652143269
2026,166681.60507451586
2027,172004.8676012823
2028,137781.59143670995
2029,168458.60260944557
2030,248532.0209349455
2031,250065.5419193844
2032,246747.8366688071
2033,234732.87765088753
2034,178474.73694197825
2035,221937.00412305948
2036,208756.28120954038
2037,207855.7349520434
2038,272071.2918985023
2039,237079.4816790691
2040,272801.48501899425
2041,270132.5085676682
2042,190378.05113335754
2043,169450.06359630905
2044,140284.51480314936
2045,205795.92414055968
2046,131594.03979410257
2047,131703.1286405194
2048,148114.26941822955
2049,135370.33413483074
2050,177285.80271992536
2051,96238.46267828731
2052,125878.15097623678
2053,146881.95038890958
2054,93156.54519029851
2055,139859.14702176477
2056,138546.9623673112
2057,119773.07199040761
2058,201833.6485009521
2059,129396.21731574772
2060,140199.24469196054
2061,159980.31278918963
2062,123542.26669542851
2063,129811.84054940246
2064,134814.9474367602
2065,115700.73023485072
2066,157171.00588220972
2067,125930.7219965487
2068,130705.2476656244
2069,80516.46528545489
2070,120211.7670623729
2071,107518.30027042335
2072,142997.046555606
2073,138476.27684064698
2074,206424.14486095167
2075,163470.339995338
2076,104532.53085260087
2077,168382.07795790795
2078,129936.31826560482
2079,146463.05657861993
2080,117738.31447181034
2081,121983.74582938742
2082,113411.10259281531
2083,138832.949788212
2084,107822.31623740123
2085,109890.80875632036
2086,117733.90834086742
2087,121145.07947919023
2088,89282.12164502294
2089,89794.27798496567
2090,133665.21999139234
2091,107319.55172343606
2092,116331.71489927275
2093,89062.83210805246
2094,110193.33317754303
2095,142576.80386514607
2096,86493.14433054934
2097,105298.46808227804
2098,133786.5407751488
2099,61763.17584538531
2100,83833.55829709525
2101,115059.894091249
2102,131135.72952497326
2103,113854.74630253902
2104,124663.95849955917
2105,118649.76338474826
2106,69385.24531080862
2107,175618.93408807725
2108,117236.59666174317
2109,96990.40962899278
2110,112479.6540257436
2111,132811.5828445692
2112,117213.37652044998
2113,112745.0046522526
2114,131389.90028305558
2115,139263.92709250748
2116,114015.25429649878
2117,141206.17289742947
2118,117438.18763484848
2119,117093.93486433203
2120,114765.67685738
2121,77902.71540852645
2122,107724.8800450087
2123,90919.52087319846
2124,147742.81211011522
2125,114713.83327590724
2126,151316.56325139562
2127,157536.50755962706
2128,121334.32102315873
2129,105195.03247021318
2130,127274.27030265368
2131,140828.6675896977
2132,121529.24089088055
2133,127781.94127107532
2134,128823.8833047638
2135,105855.93477507496
2136,81751.43388602974
2137,93067.55701449336
2138,133909.3159842762
2139,159560.14191526643
2140,142024.03601940584
2141,169061.74524254102
2142,130043.53817180064
2143,135542.97546398436
2144,128295.16078249516
2145,144470.69154339825
2146,156886.3375801471
2147,147074.11442214588
2148,157367.06252698242
2149,159779.85909041108
2150,223804.83031114592
2151,140075.097274356
2152,152936.4757761887
2153,132150.76978374546
2154,101619.05680174635
2155,149565.90170303438
2156,192985.2745685319
2157,224308.45517761383
2158,225987.7807895555
2159,189978.43771573476
2160,199664.08978955515
2161,223538.8650411843
2162,260072.75043329303
2163,344764.8443374389
2164,253769.683239933
2165,195128.07094470458
2166,156784.10838894875
2167,215904.53547433828
2168,195890.5462280265
2169,203990.74085692657
2170,219707.47814858376
2171,156345.7911467299
2172,127736.56599522884
2173,157862.03302608986
2174,191516.38872282938
2175,297163.35372384894
2176,307638.6830439746
2177,199634.74412183245
2178,216952.8018198579
2179,144969.81980963593
2180,192197.06028323795
2181,192474.5709646984
2182,213161.62045693808
2183,191238.3786448814
2184,110710.01323326907
2185,145579.84010663853
2186,149970.4094180482
2187,166863.65414402544
2188,165384.73895475708
2189,197497.5715955879
2190,75224.29269455743
2191,80034.74941751904
2192,91349.78005950265
2193,116604.60624142119
2194,116528.2585801728
2195,110580.63554454673
2196,104297.56910131082
2197,120126.95718962012
2198,152265.17774472406
2199,191193.36900324287
2200,154256.68320208206
2201,178280.84364447783
2202,241140.87402925888
2203,155492.8553838242
2204,166191.24328369406
2205,118083.08658062146
2206,138790.18826482195
2207,227759.47222512352
2208,279242.2517167873
2209,239280.16018706834
2210,116953.78556120189
2211,125756.42288209361
2212,122284.64507693444
2213,105156.56555116865
2214,121484.69949266412
2215,108811.98390380542
2216,132881.99464341655
2217,62640.25536535738
2218,81513.53716681377
2219,88005.33499573343
2220,110463.46691471219
2221,291518.74610014603
2222,252610.05997982132
2223,299640.2942421783
2224,207484.84286264065
2225,133943.77925194407
2226,149553.14884295795
2227,183245.40749323546
2228,288597.4861502026
2229,255633.40654498
2230,152103.49450487463
2231,230894.90807775757
2232,164959.6389760629
2233,189381.33993237847
2234,276025.7137137579
2235,212078.28502128983
2236,227008.57270296488
2237,307597.17480964056
2238,226522.98610447493
2239,92082.97128102183
2240,175898.85337512163
2241,151780.33718420315
2242,130169.18710832665
2243,128638.55539208709
2244,116445.19871322766
2245,95615.4329424321
2246,145728.24062555603
2247,129533.8901552453
2248,124286.88614759227
2249,122289.80517924402
2250,134071.39535959467
2251,133898.0151405391
2252,160825.02737569367
2253,157974.1304349397
2254,179912.88900298715
2255,178504.91283717248
2256,181567.20626827204
2257,198640.1010060762
2258,175108.8612822338
2259,171561.09501221013
2260,154185.62801952654
2261,221482.33372287417
2262,205741.28247956908
2263,393406.64219356555
2264,490251.0662898175
2265,176347.44007529318
2266,302032.8388685898
2267,295793.6230912217
2268,420064.58890314057
2269,160410.6447317897
2270,220005.36213992597
2271,198017.44620622677
2272,227331.6913194564
2273,171867.48849513681
2274,188897.12080775623
2275,151367.59521270695
2276,182751.64342818176
2277,161830.95952554874
2278,138374.23001420483
2279,127220.93489938854
2280,113848.722218477
2281,146296.57013901274
2282,167471.0428019462
2283,115417.05028764672
2284,114448.92654544573
2285,144917.59260709904
2286,121231.22970645594
2287,334855.9943161164
2288,269760.31958984217
2289,289732.5116968326
2290,385404.8993316672
2291,300647.56873438135
2292,382475.5690856374
2293,353677.75311183074
2294,336884.9900063924
2295,459097.5889093906
2296,222410.60532814477
2297,322667.57352842233
2298,319112.16696350067
2299,271678.42027518095
2300,310263.60512266564
2301,340775.900233415
2302,239016.18458013106
2303,229670.2131026062
2304,234613.1673427937
2305,179970.06947827793
2306,172274.82667741325
2307,186155.265901011
2308,204031.34116680527
2309,278651.748741968
2310,216141.26729322047
2311,185876.55239105874
2312,178645.14010753963
2313,170632.7365434247
2314,197461.84211442916
2315,182408.50907824922
2316,209195.21752387672
2317,202321.8359101537
2318,192698.90244380027
2319,201075.92077878388
2320,182778.73927435174
2321,231729.93025119934
2322,176359.8500523305
2323,208617.2098448129
2324,204495.24797940155
2325,211830.69292846412
2326,190061.41633397463
2327,196208.27122524506
2328,214717.79491523755
2329,195570.03443039022
2330,179385.38377735065
2331,300581.40630736813
2332,350742.1144373873
2333,266255.24485886755
2334,231076.64231739982
2335,275442.919890981
2336,260543.85542949417
2337,192178.49980402304
2338,272997.6740459809
2339,222563.82999948974
2340,385074.77099511307
2341,220381.74206961144
2342,251851.80251316365
2343,230554.64046675613
2344,208221.9447432258
2345,232654.76675976277
2346,221239.78441490646
2347,190884.71645128322
2348,247760.0787241163
2349,161585.02328281276
2350,333463.82752050314
2351,219531.57562827793
2352,232227.17744129794
2353,222505.10267264652
2354,138631.4193933521
2355,141629.59983673965
2356,153527.18507486364
2357,178303.51258051954
2358,194105.42273047098
2359,135410.6084597328
2360,112738.65907131125
2361,142261.91406310012
2362,230212.3037552759
2363,150363.81600043116
2364,157944.11762698475
2365,203223.24683942404
2366,209260.63921200548
2367,212558.70051099686
2368,210795.09477852078
2369,202771.37720917154
2370,165196.8177558734
2371,160462.00775113355
2372,180347.51574846194
2373,257810.95223820442
2374,260414.70187819225
2375,208178.5134327409
2376,234215.20791774723
2377,238954.13637318555
2378,163287.414647303
2379,173008.17157416046
2380,155161.34403114096
2381,176218.61516907322
2382,188254.34031494503
2383,183467.0884835154
2384,233580.3923101015
2385,177739.30142703754
2386,142182.57207509232
2387,134638.29875752245
2388,101718.7074602267
2389,117051.55032585966
2390,147727.56365671754
2391,140716.2471508924
2392,114727.19901985057
2393,181433.4702952909
2394,160131.1690402934
2395,196274.99088343413
2396,140346.07984270304
2397,200020.93286399747
2398,138230.79680623038
2399,66203.09067390577
2400,69921.96985611452
2401,114848.32471122572
2402,132022.0389400119
2403,141421.74110704233
2404,161890.57247289643
2405,159346.5305404341
2406,137840.62228867054
2407,127368.29939825088
2408,143477.1850669655
2409,114695.3112612197
2410,147284.98238186445
2411,118113.07729760608
2412,131899.20923119652
2413,125370.7949915544
2414,144375.6233383685
2415,134369.50467852005
2416,139170.86151666127
2417,128137.66152549376
2418,130687.509558588
2419,113324.62712518917
2420,121879.44507346346
2421,117325.9047957974
2422,110035.29045761799
2423,112405.92937890468
2424,140994.83661669435
2425,179312.86014207633
2426,131728.07864194043
2427,131933.44917309
2428,170436.02780784172
2429,116769.94574117124
2430,138489.16716645935
2431,109939.52282083567
2432,161415.92220738292
2433,130075.7628152806
2434,143296.82238886468
2435,135591.0031245758
2436,120427.09737275529
2437,107582.03109865844
2438,128076.24102233359
2439,108993.28256577186
2440,122504.6842158199
2441,89499.99172792477
2442,94981.4792507357
2443,120547.13213307444
2444,138210.3412153801
2445,84925.95229242135
2446,134486.94287614964
2447,181399.85536002842
2448,118332.49617457866
2449,118270.3846389284
2450,160057.0326284818
2451,106388.37743326784
2452,177884.72326625395
2453,93273.73025678
2454,108297.36777977801
2455,109544.85091936373
2456,106325.85490773364
2457,123410.76225983421
2458,125648.1910575464
2459,104004.80204122562
2460,139602.14385952413
2461,125371.93577098097
2462,115104.96067401447
2463,123382.16821947724
2464,156370.86301628136
2465,145445.21896093994
2466,108873.76725089429
2467,138366.06062258984
2468,88044.6707438999
2469,76157.53517235545
2470,168260.27896299912
2471,165903.5080082915
2472,137821.51544745205
2473,104334.73682393342
2474,86857.07795415826
2475,193355.84055443437
2476,108047.25105269339
2477,128240.81654504241
2478,142073.5108101759
2479,108022.2862616978
2480,152844.30013251933
2481,127525.69296148662
2482,128626.0330335418
2483,115619.09650419334
2484,127255.10255238619
2485,127250.98857966576
2486,146932.85615735152
2487,167302.8164444426
2488,162918.24594055596
2489,140736.4125605236
2490,136488.157224447
2491,95938.00386473407
2492,175010.27678334105
2493,166914.33636265257
2494,142415.77463457012
2495,89114.02007510362
2496,206210.94462914756
2497,152399.60614554503
2498,107287.45039824164
2499,89842.4472910578
2500,116590.51821864038
2501,130877.11868997259
2502,122557.60505526027
2503,95112.31238864356
2504,168328.98763123408
2505,218047.33706818966
2506,233740.3855532617
2507,259418.60067488774
2508,235090.52343210668
2509,223118.31995021246
2510,212970.31464803996
2511,162787.55480573498
2512,194883.0343596051
2513,216087.07992227984
2514,217785.63827179454
2515,141346.99066103407
2516,204124.98221193094
2517,141699.8789669428
2518,159831.84183891508
2519,218200.09632812187
2520,226944.74455380387
2521,179326.55347501047
2522,219739.5173092014
2523,122990.56588093439
2524,138785.23014313035
2525,139390.31792108298
2526,138363.0848651584
2527,127678.97683760813
2528,127848.03306840899
2529,132549.5399142077
2530,120124.85940615142
2531,207869.8983459296
2532,207335.6899369482
2533,193501.09474535703
2534,224372.37288349392
2535,260926.41611930038
2536,237781.23077284932
2537,237403.76605547266
2538,189395.4620250598
2539,188885.5282797697
2540,165723.6284723389
2541,182891.88534548326
2542,156553.60011441764
2543,127385.76454987067
2544,109987.48838095606
2545,139784.25955998176
2546,136837.5053829426
2547,146543.7957471652
2548,149669.9080435664
2549,175770.830322247
2550,480192.0831918193
2551,155232.51285367543
2552,127313.67279790669
2553,79691.54985670607
2554,98041.5190474326
2555,141052.79606197047
2556,96659.51346115276
2557,113197.31595513699
2558,128456.70851466793
2559,136992.0257724727
2560,165712.33031435637
2561,167399.51864088525
2562,125096.01477771116
2563,145109.24365709274
2564,211587.84540547477
2565,143615.4932013479
2566,152988.56641241498
2567,145127.80352076213
2568,198236.1065917881
2569,214554.71402709346
2570,115453.96050830868
2571,171402.66937116827
2572,160874.0274784165
2573,238292.65610472893
2574,244716.43919606248
2575,139029.16063541456
2576,107721.9294511035
2577,132637.12439851137
2578,92314.8376894596
2579,75522.08783880714
2580,92579.9992452166
2581,115721.5959336235
2582,124367.62813788245
2583,258672.53896931192
2584,183516.97649278844
2585,184753.89274448296
2586,196135.98009161913
2587,199415.15788588874
2588,150540.28272296168
2589,159892.92819055563
2590,188413.7437484731
2591,204825.8942602875
2592,187095.41559614838
2593,215788.89857125274
2594,195452.98671231276
2595,223068.45809434206
2596,265596.8976554421
2597,180709.0909494137
2598,279274.00628263794
2599,315836.542201211
2600,129289.1723397411
2601,160093.57490190063
2602,91000.4414181864
2603,98462.67425126897
2604,95247.98420425167
2605,90584.50086541599
2606,151791.499348936
2607,204563.3245858926
2608,194844.1808262087
2609,165773.17696645478
2610,107931.14903936254
2611,106254.43677891314
2612,157271.93293749812
2613,136899.4490529755
2614,127190.23667096661
2615,171193.38719053188
2616,138962.62526861392
2617,152039.44455061288
2618,202667.6796446335
2619,179181.87954567283
2620,199566.24800552128
2621,170612.22313242225
2622,178239.22872236042
2623,231211.89748782833
2624,292876.6539060911
2625,256326.58132984507
2626,176933.99604590106
2627,176345.57962097888
2628,473499.10803303967
2629,504701.2127387807
2630,420601.1210885437
2631,470277.6480934964
2632,418081.23509528255
2633,321162.96397567185
2634,405710.2296104661
2635,163617.36508586837
2636,184936.65800649798
2637,201098.21867021194
2638,223329.39806745396
2639,183025.20525581922
2640,169437.38568606818
2641,105087.62081787396
2642,168826.92777808267
2643,117376.10380263576
2644,115952.71930721152
2645,120686.93552689247
2646,105989.4758310935
2647,113211.8790925429
2648,145756.46990931797
2649,135404.84407994067
2650,139693.11400411424
2651,150193.65210751252
2652,355393.6177810522
2653,225809.82269950063
2654,250890.949250013
2655,329460.97603807756
2656,318642.3708628891
2657,333552.16861314134
2658,270752.0430247535
2659,283658.2449749264
2660,357400.2834852788
2661,331916.8584748424
2662,336108.10897524096
2663,279257.9874867321
2664,267763.5552169752
2665,308537.44438604097
2666,288896.95447281195
2667,173674.9856181955
2668,190089.89938708136
2669,182831.66020361503
2670,277215.50940468546
2671,202259.19502258123
2672,197631.49416255284
2673,191176.25083960698
2674,178101.03008244277
2675,185971.41210428547
2676,198414.7536347127
2677,177763.95504065484
2678,236064.4690758815
2679,263778.229489469
2680,272819.83783104754
2681,341374.7511536035
2682,268579.23932829546
2683,392784.0729031952
2684,294544.00790735893
2685,256569.87530649654
2686,250258.9825029625
2687,311038.5184441557
2688,218252.82955190158
2689,214851.72050939873
2690,346788.28745044995
2691,171236.7772764308
2692,141810.62300972483
2693,209378.3654348975
2694,139653.4884327011
2695,197859.3906070071
2696,193700.85157766248
2697,174753.95681579536
2698,184099.0103015726
2699,174329.98072834525
2700,165362.96022745737
2701,173991.75300978852
2702,128704.59920751446
2703,131314.4948960192
2704,129343.3733096603
2705,110489.3814406233
2706,123116.08864277262
2707,134258.9861624257
2708,128608.46577471429
2709,93961.94469720003
2710,119581.12027306277
2711,207772.38704218395
2712,310420.72799097106
2713,158038.97056756727
2714,159839.86114791196
2715,165416.45304378786
2716,162477.59632690044
2717,182972.26666986768
2718,196417.35768107217
2719,173563.8007954897
2720,184140.42493450904
2721,134256.26149132178
2722,158472.88302335382
2723,154418.30243607372
2724,135962.99091801644
2725,133342.90355159863
2726,145196.58677085603
2727,191610.14741583788
2728,187528.09574675272
2729,146480.3132405035
2730,148399.54241959698
2731,145403.93920605077
2732,137366.9922547016
2733,145276.84729599406
2734,122026.28128238302
